method,alpha,k,qid,precision,recall,f1,hit_rate,ndcg,mrr,ap,latency_total_ms,candidate_jaccard,oracle_union_recall,bm25_dense_overlap,bm25_gold_hits,dense_gold_hits,both_gold_hits,bm25_only_gold_hits,dense_only_gold_hits
weighted_fusion,1.0,1,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,334aa5540c207768931a0fe78aa4981a895ba37c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78614400001425,0.1111111111111111,0.0,10.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,b8bbdc3987bb456739544426c6037c78ede01b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3746799996752,0.010101010101010102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,fea9b4d136156f23a88e5c7841874a467f2ba86d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,372.99918399980925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,3,fea9b4d136156f23a88e5c7841874a467f2ba86d,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,372.99918399980925,0.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,5,fea9b4d136156f23a88e5c7841874a467f2ba86d,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,372.99918399980925,0.25,1.0,2.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,10,fea9b4d136156f23a88e5c7841874a467f2ba86d,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,372.99918399980925,0.3333333333333333,1.0,5.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,fea9b4d136156f23a88e5c7841874a467f2ba86d,0.05,1.0,0.09523809523809523,1.0,1.0,1.0,1.0,372.99918399980925,0.21212121212121213,1.0,7.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,fea9b4d136156f23a88e5c7841874a467f2ba86d,0.02,1.0,0.0392156862745098,1.0,1.0,1.0,1.0,372.99918399980925,0.08695652173913043,1.0,8.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,4e59808a7f73ac499b9838d3c0ce814196a02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9046059999182,0.02040816326530612,0.5,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,1,7ef7a5867060f91eac8ad857c186e51b767c734b,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,325.48869199990804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,7ef7a5867060f91eac8ad857c186e51b767c734b,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,325.48869199990804,0.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,5,7ef7a5867060f91eac8ad857c186e51b767c734b,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,325.48869199990804,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,10,7ef7a5867060f91eac8ad857c186e51b767c734b,0.1,1.0,0.18181818181818182,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666,325.48869199990804,0.17647058823529413,1.0,3.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,7ef7a5867060f91eac8ad857c186e51b767c734b,0.05,1.0,0.09523809523809523,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666,325.48869199990804,0.14285714285714285,1.0,5.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,7ef7a5867060f91eac8ad857c186e51b767c734b,0.02,1.0,0.0392156862745098,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666,325.48869199990804,0.07526881720430108,1.0,7.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.08108108108108109,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,0b10cfa61595b21bf3ff13b4df0fe1c17bbbf4e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.90633600026376,0.06382978723404255,0.0,6.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.1111111111111111,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,344238de7208902f7b3a46819cc6d83cc37448a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.40653499993823,0.13636363636363635,0.0,12.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,56bbca3fe24c2e9384cc57f55f35f7f5ad5c5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.434162999989,0.07526881720430108,0.0,7.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.0,0.0,0.0,0.0,0.0,0.125,0.125,282.25993100022606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.0,0.0,0.0,0.0,0.0,0.125,0.125,282.25993100022606,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.0,0.0,0.0,0.0,0.0,0.125,0.125,282.25993100022606,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,10,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.1,1.0,0.18181818181818182,1.0,0.31546487678572877,0.125,0.125,282.25993100022606,0.1111111111111111,1.0,2.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.05,1.0,0.09523809523809523,1.0,0.31546487678572877,0.125,0.125,282.25993100022606,0.1111111111111111,1.0,4.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,71b29ab3ddcdd11dcc63b0bb55e75914c07a2217,0.02,1.0,0.0392156862745098,1.0,0.31546487678572877,0.125,0.125,282.25993100022606,0.16279069767441862,1.0,14.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,22225ba18a6efe74b1315cc08405011d5431498e,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,267.10888499997054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,22225ba18a6efe74b1315cc08405011d5431498e,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,267.10888499997054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,22225ba18a6efe74b1315cc08405011d5431498e,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,267.10888499997054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,22225ba18a6efe74b1315cc08405011d5431498e,0.1,0.25,0.14285714285714288,1.0,0.11751610475642714,0.1111111111111111,0.027777777777777776,267.10888499997054,0.05263157894736842,0.25,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,20,22225ba18a6efe74b1315cc08405011d5431498e,0.05,0.25,0.08333333333333334,1.0,0.11751610475642714,0.1111111111111111,0.027777777777777776,267.10888499997054,0.05263157894736842,0.25,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,50,22225ba18a6efe74b1315cc08405011d5431498e,0.02,0.25,0.037037037037037035,1.0,0.11751610475642714,0.1111111111111111,0.027777777777777776,267.10888499997054,0.041666666666666664,0.25,4.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.05263157894736842,0.5,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,50,bd3562d2b3c162e9d27404d56b77e15f707d8b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7328599999255,0.07526881720430108,0.5,7.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,1,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,5,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,10,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.05263157894736842,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,20,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.02564102564102564,1.0,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,50,9c529bd3f7565b2178a79aae01c98c90f9d372ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0244480000856,0.02040816326530612,1.0,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,1,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,162.7068429997962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,162.7068429997962,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,162.7068429997962,0.42857142857142855,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,162.7068429997962,0.5384615384615384,0.0,7.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.05,1.0,0.09523809523809523,1.0,0.24465054211822604,0.0625,0.0625,162.7068429997962,0.48148148148148145,1.0,13.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,cf82251a6a5a77e29627560eb7c05c3eddc20825,0.02,1.0,0.0392156862745098,1.0,0.24465054211822604,0.0625,0.0625,162.7068429997962,0.3157894736842105,1.0,24.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,b1fe6a39b474933038b44b6d45e5ca32af7c3e36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.91512799988413,0.041666666666666664,1.0,4.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,1,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,919681faa9731057b3fae5052b7da598abd3e04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.48680599971703,0.07526881720430108,0.0,7.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,310.0153149998732,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,3,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1.0,0.3333333333333333,310.0153149998732,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,5,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,0.2,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.3333333333333333,310.0153149998732,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,10,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,0.1,0.3333333333333333,0.15384615384615383,1.0,0.46927872602275644,1.0,0.3333333333333333,310.0153149998732,0.17647058823529413,0.3333333333333333,3.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,0.05,0.3333333333333333,0.08695652173913045,1.0,0.46927872602275644,1.0,0.3333333333333333,310.0153149998732,0.17647058823529413,0.3333333333333333,6.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,2749fb1725a2c4bdba5848e2fc424a43e7c4be51,0.02,0.3333333333333333,0.03773584905660377,1.0,0.46927872602275644,1.0,0.3333333333333333,310.0153149998732,0.1111111111111111,0.3333333333333333,10.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,7239c02a0dcc0c3c9d9cddb5e895bcf9cfcefee6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.82594499980587,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,9dcc10a4a325d4c9cb3bb8134831ee470be47e93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5372079999015,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,31236a876277c6e1c80891a3293c105a1b1be008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.83233000011933,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.0,0.0,0.0,0.0,0.0,0.5,0.25,215.6530610000118,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.3333333333333333,0.5,0.4,1.0,0.38685280723454163,0.5,0.25,215.6530610000118,0.2,0.5,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,5,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.2,0.5,0.28571428571428575,1.0,0.38685280723454163,0.5,0.25,215.6530610000118,0.25,0.5,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,10,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.1,0.5,0.16666666666666669,1.0,0.38685280723454163,0.5,0.25,215.6530610000118,0.1111111111111111,0.5,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,20,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.05,0.5,0.09090909090909091,1.0,0.38685280723454163,0.5,0.25,215.6530610000118,0.05263157894736842,0.5,2.0,1.0,0.0,0.0,1.0,0.0
