query_id,latency_ms,num_relevant,precision@1,recall@1,f1@1,ndcg@1,precision@3,recall@3,f1@3,ndcg@3,precision@5,recall@5,f1@5,ndcg@5,precision@10,recall@10,f1@10,ndcg@10,precision@20,recall@20,f1@20,ndcg@20,precision@50,recall@50,f1@50,ndcg@50,mrr
c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,286.5666000288911,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556
42a4ab4607a9eec42c427a817b7e898230d26444,302.6596999843605,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.10209739512291163,0.05,0.2,0.08000000000000002,0.10209739512291163,0.04,0.4,0.07272727272727272,0.17121656512787398,0.1111111111111111
f54e19f7ecece1bb0ef3171403ae322ad572ff00,159.32630002498627,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012106537530266344
4137a82d7752be7a6c142ceb48ce784fd475fb06,178.02220000885427,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000254000508001016
6c50871294562e4886ede804574e6acfa8d1a5f9,170.59719999087974,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031201248049921997
0ac6fbd81e2dd95b800283dc7e59ce969d45fc02,152.08410000195727,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5202651342394114e-05
ed44f7e698d6124cb86791841d02fc6f8b4d862a,253.2397999893874,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135
d9e7633004ed1bc1ee45be58409bcc1fa6db59b2,236.72909999731928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004083299305839118
c58ef13abe5fa91a761362ca962d7290312c74e4,119.44300000322983,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010893246187363835
9ef0d2365bde0d18054511fbb53cec5fa2cda5ee,185.18139998195693,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012193634922570419
cbb3c1c1e6e1818b6480f929f1c299eaa5ffd07a,529.3309999979101,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668711656441718
9f74f3991b8681619d95ab93a7c8733a843ddffe,403.4654999850318,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008110300081103001
7c2c15ea3f1b1375b8aaef1103a001069d9915bb,506.8679000250995,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042052144659377626
